Revenu 		 Revenu 		 Score: 1.0000
Prise en compte de la situation familiale 		 les conditions à remplir 		 Score: 0.4222
EMPLOI DU PERSONNEL QUI TOUCHE LE RSA 		 Dépenses 		 Score: 0.4222
Droits et devoir 		 contrer partie 		 Score: 0.4222
Prendre en compte le coût du logement 		 Lutter contre le non-recours est intéressant à condition de le financer 		 Score: 0.4222
RUA pourrait évoluer vers un principe d'impôt négatif 		 financement du RUA 		 Score: 0.4222
Lutter contre l'évasion fiscale et arrêter les cadeaux fiscaux (CICE) etc 		 Ne pas prendre la situation personnelle de la personne dans le calcul du revenu (AAH) 		 Score: 0.4222
En traquant les fraudes et les gaspillages 		 que le RUA vienne en plus de l ahh ou pension d'invalidité 		 Score: 0.4222
Foyer de plus de 3 enfants inéligibles 		 devoir des allocataire 		 Score: 0.4222
Impôt progressif sur les successions 		 PRENDRE EN COMPTE LE REVENU DE CHACUN ET NON DU COUPLE 		 Score: 0.4222
ECRAN DE FUMEE 		 TVA 		 Score: 0.4221
Des agents formés 		 Obligation d'exercer une mission d'intêret publique en contrepartie 		 Score: 0.4221
La solidarité familiale avant la solidarité nationale 		 Allocations familiales dès le 1er enfant 		 Score: 0.4221
augmentation des cotisations patronales, arrét de la baisse des charges 		 Financement sur la succession 		 Score: 0.4221
Prendre en compte tous les biens et revenus (individuels ou foyers selon évaluation) et toutes les charges et obligations 		 revenus par personne 		 Score: 0.4220
EMPLOI DU PERSONNEL QUI TOUCHE LE RSA 		 Contribution Universelle Boursière 		 Score: 0.4220
Redonner une cohérence à l'ensemble des prélèvements obligatoires. 		 Une actualisation mensuelle 		 Score: 0.4220
FINANCEMENT 		 modalités de demande du RUA 		 Score: 0.4220
Ne pas prendre en compte le patrimoine mobilier 		 Un Revenu Universel dActivité pour compenser un manque de revenu 		 Score: 0.4220
En traquant les fraudes et les gaspillages 		 Eviter la pauvreté et l'inflation. 		 Score: 0.4220
Aucune condition juste celle d'exister. 		 Délinquance 		 Score: 0.4220
Revoir régulièrement la situation de la personne 		 les modalites 		 Score: 0.4220
Être citoyen français émancipé (soit plus à charge) 		 Taxe sur les Gros salaires des patrons d'entreprise et les rentiers de la République 		 Score: 0.4220
Sans condition car c'est universel 		 Universal Credit au Royaume Uni 		 Score: 0.4220
Proposition 		 Aucune condition pour en bénéficier 		 Score: 0.4220
UNIVERSALITE 		 La condition humaine devrait suffire 		 Score: 0.4220
Prendre en compte le fait d'avoir des enfants à charge 		 contrer partie 		 Score: 0.4220
Donner une partie de l'aide en nature 		 Eviter les effets de seuil 		 Score: 0.4220
Il doit tout prendre en compte 		 Droit du sol 		 Score: 0.4220
Surtout pas de conditions de ressources, sinon ce n'est plus universel 		 Donner une partie de l'aide en nature 		 Score: 0.4220
Vous avez dit universel! 		 LE REVENU DOIT ETRE INDIVIDUEL ET INDIVIDUALISE 		 Score: 0.4220
Plus de controle 		 Récupération sur succession 		 Score: 0.4220
Une évaluation par un travailleur social (mi sur grille mi humaine) et un accompagnement pluri-disciplinaire 		 Augmenter les minimas sociaux 		 Score: 0.4219
Enfant à charge 		 PRENDRE EN COMPTE LE REVENU DE CHACUN ET NON DU COUPLE 		 Score: 0.4219
Revenu universel ça veut dire pour tout le monde. 		 Une répartition équitable, sans contre-sens décourageants 		 Score: 0.4219
PRISE EN COMPTE DES ALLOCATIONS SPECIFIQUES DE LA VILLE DE PARIS 		 Objet: Revenu universel d'activité / Revenu de base inconditionnel 		 Score: 0.4219
Ne pas prendre en compte le patrimoine mobilier 		 CONTRIBUER : la SEULE Vraie Voie de Sortie 		 Score: 0.4219
Ne pas prendre en compte le patrimoine mobilier 		 Exclusion définitive du rua 		 Score: 0.4219
Plafonner, diminuer ou supprimer les allocations familiales au dela de 3 ou 4 enfants. 		 Prendre en compte les revenus mais aussi le patrimoine 		 Score: 0.4219
L'âge 		 Un revenu minimum de 18 à 62 ans 		 Score: 0.4219
EMPLOI DU PERSONNEL QUI TOUCHE LE RSA 		 La condition humaine devrait suffire 		 Score: 0.4219
Pourquoi les employeurs continuent-ils à reçevoir des aides avec l'argent de nos impôts sans contreparties? c'est du VOL! 		 solidarité nationale + taxe sur les transaction financiere des banque d'affaire 		 Score: 0.4219
Ne pas récupérer le RUA sur succession, même si l'ASPA y est intégrée 		 RUA compatible avec les allocations chômage 		 Score: 0.4219
RUA c'est bien beau, mais il y à plus de licenciements que d'embauche, encore moins quand on est handicapé, donc il ne faudrait pas inclure l'AAH et l'APL ou autre aide au logement 		 VEILLER à contrôler la baisse prévue du taux de redristibution et éviter un effet d'aubaine et de renforcement de l'assistanat. 		 Score: 0.4218
Senio 		 activité en contrepartie du rua 		 Score: 0.4218
REVENU UNIVERSEL DACTIVITÉ (bonne idée ou usine à gaz ?) 		 Un montant pour chacun 		 Score: 0.4218
Pour bénéficier du Revenu universel d'activité il faudra en contrepartie effecteur travail d'intérêt général (TIG = travail non rémunéré au bénéfice d'une association ou d'un service public) 		 Prise en compte des ressources 		 Score: 0.4218
ECRAN DE FUMEE 		 Un RU non imposable ! 		 Score: 0.4218
Ne pas prendre en compte le patrimoine mobilier 		 Prendre en compte le revenu de la personne 		 Score: 0.4218
mauvaise idee 		 Le rua ne doit pas comprendre tt les aides 		 Score: 0.4218
D'accord mais sauf le cas des personnes en situation d'handicap (AAH, d'autres allocations et aides aux personnes handicapées) et l'APL 		 Un montant pour chacun 		 Score: 0.4218
Droits et devoir 		 Un filet de sécurité 		 Score: 0.4218
Enfant à charge 		 REUNIR 		 Score: 0.4218
Guichet Unique de Prestations Sociales ( GUPS ) 		 modalités de demande du RUA 		 Score: 0.4218
Permettre à chacun de choisir son projet professionnel sur plusieurs annéess 		 RUA pour l'autonomie des jeunes 		 Score: 0.4218
Reconnaître l'investissement bénévole dans des organismes d'intérêt général 		 Universalité et Financement 		 Score: 0.4218
JE SUIS CONTRE UN REVENU UNIVERSEL SANS CONTREPARTIE D'UN TRAVAIL 		 Un Revenu Universel pour tous les citoyens 		 Score: 0.4218
Éviter la redondance des demandes de justificatifs ou de documents 		 Modalités 		 Score: 0.4218
Permettre à chacun de choisir son projet professionnel sur plusieurs annéess 		 salaire à vie sans ruiner l'état (mais que les patrons n'apprécieront pas) 		 Score: 0.4218
non 		 Seule avec enfant 		 Score: 0.4218
Un financement Etat et non par les collectivité locales 		 Suspendre ou supprimer le RSA pour les personnes auteurs ou dont les enfants à charge sont auteurs de dégradations de biens publiques ou privés 		 Score: 0.4217
UNIVERSALITE 		 Fin du droit automatique sans contrepartie 		 Score: 0.4217
Les gains de la lutte contre la fraude fiscale 		 fusion de toutes les aides sociales 		 Score: 0.4217
Prendre en compte uniquement  la situation personnelle du demandeur 		 Tout prendre en compte 		 Score: 0.4217
Plus de controle 		 stop  pas touche  a mon  aah 		 Score: 0.4217
Les gains de la lutte contre la fraude fiscale 		 financement R.U.A 		 Score: 0.4217
Donner 1000 euros à tous à partir de 18 ans 		 Pourquoi pas des chèques solidarité ? 		 Score: 0.4217
Guichet Unique de Prestations Sociales ( GUPS ) 		 RUA quid de l'ASS et trimestre retraite ? 		 Score: 0.4217
Bulletin de salaire 		 Augmenter les minimas sociaux 		 Score: 0.4217
Revoir régulièrement la situation de la personne 		 selon les ressources de chaque entité, séparement : couple, enfant, personne seule... 		 Score: 0.4216
Aah 		 Ne pas inclure l'aah dans le revenu universel 		 Score: 0.4216
Etre réaliste et agir au bon moment 		 Prendre en compte la diversité des réalités et des difficultés sociales des allocataires 		 Score: 0.4216
les personnes seules  handicapes 		 Obligation d'exercer une mission d'intêret publique en contrepartie 		 Score: 0.4216
Guichet Unique de Prestations Sociales ( GUPS ) 		 Les conditions pour bénéficier du Revenu universel d'activité 		 Score: 0.4216
Guichet Unique de Prestations Sociales ( GUPS ) 		 VERSEMENT 		 Score: 0.4216
Uniquement considéré le seuil de pauvreté de manière absolue 		 Conditions de ressources 		 Score: 0.4216
Et pourquoi pas deux versions du RUA ? un RU et un RUA 		 modalités de demande du RUA 		 Score: 0.4216
En cas de non recherche d'emploi pour le cas d'un chômeur, le versement du RUA serai suspendu ou un travail compensatoire de quelques heures serait demandé sauf cas exceptionnels (handicap...) 		 Conditionner le versement de dividendes à l'amélioration des salaires 		 Score: 0.4216
Senio 		 Aah 		 Score: 0.4216
Pas d'incompatibilités excluantes pour les étudiants 		 Le conditionner à de l'insertion professionnelle, sociale ou insertion par la santé 		 Score: 0.4216
financement RSA 		 Tous égaux alors même aide financière 		 Score: 0.4216
Foyer de plus de 3 enfants inéligibles 		 Les revenus du foyer 		 Score: 0.4216
REVENU UNIVERSEL DACTIVITÉ (bonne idée ou usine à gaz ?) 		 Par l'impot payé par tous 		 Score: 0.4216
Revenu universel même sans activité 		 Exclusion définitive du rua 		 Score: 0.4216
Pourquoi pas des chèques solidarité ? 		 Assurer la continuité des droits et interdire les suspensions abusives de versement des allocations 		 Score: 0.4216
Arrêtez de harceler les plus faibles 		 justificatifs de faibles ressources à l'appui 		 Score: 0.4215
Prendre l'argent là où il y en a 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4215
Prendre l'argent là où il y en a 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4215
Prendre l'argent là où il y en a 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4215
Prendre l'argent là où il y en a 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4215
Ne pas récupérer le RUA sur succession, même si l'ASPA y est intégrée 		 VEILLER à contrôler la baisse prévue du taux de redristibution et éviter un effet d'aubaine et de renforcement de l'assistanat. 		 Score: 0.4215
Les gains de la lutte contre la fraude fiscale 		 Penser aussi aux économies à réaliser pour aider vraiment ceux qui en ont besoin 		 Score: 0.4215
Lutter contre l'évasion fiscale et arrêter les cadeaux fiscaux (CICE) etc 		 regarder la situation  la plus récente 		 Score: 0.4215
Taxer les transactions financières 		 Assurer la continuité des droits et interdire les suspensions abusives de versement des allocations 		 Score: 0.4215
Bulletin de salaire 		 Instauration d'une TVA sociale associée à une diminution des charges salariales 		 Score: 0.4215
Vous avez dit universel! 		 A prendre en compte 		 Score: 0.4215
Une souscription permettant de d'utiliser les bénéfices générés pour co-financer le RU (ou RUA, si vous y tenez...)? 		 En cas de non recherche d'emploi pour le cas d'un chômeur, le versement du RUA serai suspendu ou un travail compensatoire de quelques heures serait demandé sauf cas exceptionnels (handicap...) 		 Score: 0.4215
Dès la naissance, être déclaré sur les registres d'état civil et versement automatique 		 RUA quid de l'ASS et trimestre retraite ? 		 Score: 0.4215
Traitement individuel ou conjoint 		 Comment redistribuer de façon solidaire 		 Score: 0.4214
Un financement Etat et non par les collectivité locales 		 Financer une partie du RUA via une taxe AIRBNB 		 Score: 0.4214
La dignité par le travail 		 Egalité entre les enfants d'une même fratrie 		 Score: 0.4214
Prendre en compte les montants du loyer ou crédit immobilier 		 Et comment gérer le tiers payant lorsque l'APL (ou AL) est demandé par le bailleur ? 		 Score: 0.4214
Droits et devoir 		 Prendre en compte la situation globale 		 Score: 0.4214
Des agents formés 		 Condition à remplir 		 Score: 0.4214
Ne pas prendre en compte le patrimoine mobilier 		 DU TRAVAIL EN CONTREPARTIE 		 Score: 0.4214
Les taxes sur les robots, les gaffas... 		 pourquoi est ce honteux ou offensant de demander une contrepartie en échange d'un RUA ??? 		 Score: 0.4214
C'estun revenu donc c'est imposable 		 Prélever une taxe sur les machines 		 Score: 0.4214
En cas de chômage après 55 ans 		 Salaire mensuel universel individuel 		 Score: 0.4214
TVA A 33% 		 Attribution grâce à la déclaration d'impôt 		 Score: 0.4214
Un financement Etat et non par les collectivité locales 		 enlever les allocations aux familles dont les enfants sont placés en famille d'accueil 		 Score: 0.4214
Pour tous = simplification 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4213
Pour tous = simplification 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4213
Pour tous = simplification 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4213
Pour tous = simplification 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4213
des process sans couture 		 LE REVENU DOIT ETRE INDIVIDUEL ET INDIVIDUALISE 		 Score: 0.4213
Financement de l'Etat pour laisser les départements et les villes faire des aides exceptionnelles 		 Une instance unique pour gérer les revenus d'un foyer 		 Score: 0.4213
mon mode opératoire du rua 		 Condition à remplir 		 Score: 0.4213
Arrêtez de harceler les plus faibles 		 INFORMER LES PERSONNES 		 Score: 0.4213
Pour bénéficier du Revenu universel d'activité il faudra en contrepartie effecteur travail d'intérêt général (TIG = travail non rémunéré au bénéfice d'une association ou d'un service public) 		 Restaurer le congés Bilan de compéténces 		 Score: 0.4213
Possibilité en plus de l'Etat, de gestion par caisses privées. 		 "Prévoir une campagne de sensibilisation,auprès du grand public sur le ""statut"" de précaire" 		 Score: 0.4213
Pas de conditions de ressources si ce doit être universel. 		 Pas d'incompatibilités excluantes pour les étudiants 		 Score: 0.4213
conditions 		 Un montant pour chacun 		 Score: 0.4213
Financement de l'Etat pour laisser les départements et les villes faire des aides exceptionnelles 		 FINANCEMENT 		 Score: 0.4213
RUA pourrait évoluer vers un principe d'impôt négatif 		 Eviter à la fois la pauvreté et l'inflation. 		 Score: 0.4213
Taxe sur les Gros salaires des patrons d'entreprise et les rentiers de la République 		 Pour un nouveau système économique basé sur le droit à l'existence, et non sur la nécessité d'avoir un emploi 		 Score: 0.4213
TVA 		 RUA compatible avec les allocations chômage 		 Score: 0.4213
mauvaise idee 		 VERSEMENT 		 Score: 0.4213
Reconnaître l'investissement bénévole dans des organismes d'intérêt général 		 Objet: Revenu universel d'activité / Revenu de base inconditionnel 		 Score: 0.4213
FINANCEMENT 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4213
FINANCEMENT 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4213
FINANCEMENT 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4213
FINANCEMENT 		 Prendre en compte les revenus de tout le foyer 		 Score: 0.4213
Monoparental (h ou f) 		 Allocations familiales dès le 1er enfant 		 Score: 0.4213
Fixer un revenu minimum décent. 		 proposition de financement 		 Score: 0.4212
D'accord mais sauf le cas des personnes en situation d'handicap (AAH, d'autres allocations et aides aux personnes handicapées) et l'APL 		 Lutter contre le non-recours est intéressant à condition de le financer 		 Score: 0.4212
Baser des impôts sur des courbes, des fonctions mathématiques et supprimer les tranches. 		 Rente de redistribution sociale 		 Score: 0.4212
Avec plus de moyens financiers car il aura des perdants 		 Les prérequis facilitant la mise en oeuvre du revenu universel 		 Score: 0.4212
La politique familiale ne mène qu'à la décadence 		 Ne pas inclure l'aah dans le revenu universel 		 Score: 0.4212
AAH 		 Un montant pour chacun 		 Score: 0.4212
AAH 		 Un montant pour chacun 		 Score: 0.4212
D'accord mais sauf le cas des personnes en situation d'handicap (AAH, d'autres allocations et aides aux personnes handicapées) et l'APL 		 ressources pour tous 		 Score: 0.4212
Contrôle des droits 		 Enfant à charge 		 Score: 0.4212
La banque ADN  une banque qui assure sur la vie de l'humanité 		 à tous puisqu il sera universel sans conditions .... 		 Score: 0.4212
Possibilité en plus de l'Etat, de gestion par caisses privées. 		 proposition de financement 		 Score: 0.4211
Pour un RMA à 1300 euros nets par mois pour tous sans conditions de revenus 		 Financer le revenu universel en cessant les gaspillages d'argent public 		 Score: 0.4211
Contrôle des droits 		 Fusionner entre les différentes strates de la collectivité. 		 Score: 0.4211
Qu'un avis du Conseil d'Etat puisse aussi être demandé par M. le Défenseur des Droits 		 Il doit tout prendre en compte 		 Score: 0.4211
enlever les allocations aux familles dont les enfants sont placés en famille d'accueil 		 Prendre en compte la diversité des réalités et des difficultés sociales des allocataires 		 Score: 0.4211
Réinsertion 		 Reconnaître la précarité 		 Score: 0.4211
les personnes seules  handicapes 		 Revenu minimum pour toutes et  tous 		 Score: 0.4211
Expérimenter sur 3 régions et diffuser les résultats 		 REVENU UNIVERSEL DACTIVITÉ (bonne idée ou usine à gaz ?) 		 Score: 0.4211
Permettre à chacun de choisir son projet professionnel sur plusieurs annéess 		 selon les ressources de chaque entité, séparement : couple, enfant, personne seule... 		 Score: 0.4211
Conditionner le versement de dividendes à l'amélioration des salaires 		 En cas de chômage après 55 ans 		 Score: 0.4211
Pas d'incompatibilités excluantes pour les étudiants 		 Justificatif 		 Score: 0.4211
JE SUIS CONTRE UN REVENU UNIVERSEL SANS CONTREPARTIE D'UN TRAVAIL 		 Le peuple pour le peuple 		 Score: 0.4211
A quand un vrai projet de salaire minimum raisonnable ? 		 justificatifs de faibles ressources à l'appui 		 Score: 0.4211
Guichet Unique de Prestations Sociales ( GUPS ) 		 Prendre en compte les revenus mais aussi le patrimoine 		 Score: 0.4210
Universal Credit au Royaume Uni 		 Un SMIC à 2000  et un RUA à 800  ! Système de paiement des salaires par l'Etat 		 Score: 0.4210
Un financement Etat et non par les collectivité locales 		 Assurer la continuité des droits et interdire les suspensions abusives de versement des allocations 		 Score: 0.4210
Prendre en compte le coût du logement 		 Reconnaître la précarité 		 Score: 0.4210
Déclaration de revenus devraient inclure l'ensemble des aides perçues 		 financement R.U.A 		 Score: 0.4210
augmentation des cotisations patronales, arrét de la baisse des charges 		 Prendre en compte les revenus (souvent inexistants) des jeunes et étudiants 		 Score: 0.4210
Pourquoi les employeurs continuent-ils à reçevoir des aides avec l'argent de nos impôts sans contreparties? c'est du VOL! 		 Travail des personnes condamnées 		 Score: 0.4210
Guichet Unique de Prestations Sociales ( GUPS ) 		 Un Revenu Universel pour tous les citoyens 		 Score: 0.4210
Surtout pas de conditions de ressources, sinon ce n'est plus universel 		 Un RU non imposable ! 		 Score: 0.4210
Droits et devoir 		 CONTRIBUER : la SEULE Vraie Voie de Sortie 		 Score: 0.4210
Plafonner, diminuer ou supprimer les allocations familiales au dela de 3 ou 4 enfants. 		 REVENU minimum pour tous et toutes sans distinction 		 Score: 0.4210
La politique familiale ne mène qu'à la décadence 		 Eviter à la fois la pauvreté et l'inflation. 		 Score: 0.4210
Arrêtez de harceler les plus faibles 		 dégradation des aides sociales 		 Score: 0.4210
Vous avez dit universel! 		 REVENU minimum pour tous et toutes sans distinction 		 Score: 0.4210
les risques 		 pour le financement 		 Score: 0.4209
Un RUA centré sur le parcours de l'individu plutôt que le foyer 		 A associer aux besoins 		 Score: 0.4209
que le Revenu universel soit imposable 		 les conditions 		 Score: 0.4209
Taxer les transactions financières 		 Un vrai revenu UNIVERSEL (pas lié à l'activité) 		 Score: 0.4209
Dès la naissance, être déclaré sur les registres d'état civil et versement automatique 		 Par l'impot payé par tous 		 Score: 0.4209
Donner une partie de l'aide en nature 		 DU TRAVAIL EN CONTREPARTIE 		 Score: 0.4209
En supprimant le CICE. 		 Lutter contre l'évasion fiscale et arrêter les cadeaux fiscaux (CICE) etc 		 Score: 0.4209
comme les députée, pas de critère 		 Prendre en compte les handicaps non reconnus. 		 Score: 0.4209
Simplifiez ! 		 REUNIR 		 Score: 0.4209
La solidarité familiale avant la solidarité nationale 		 Donner du temps à la société 		 Score: 0.4209
TVA 		 Revenu minimum pour toutes et  tous 		 Score: 0.4208
Expérimenter sur 3 régions et diffuser les résultats 		 ressources pour tous 		 Score: 0.4208
Dès la naissance, être déclaré sur les registres d'état civil et versement automatique 		 Un SMIC à 2000  et un RUA à 800  ! Système de paiement des salaires par l'Etat 		 Score: 0.4208
Automatisation des aides 		 Restaurer le congés Bilan de compéténces 		 Score: 0.4208
Le rua ne doit pas comprendre tt les aides 		 La condition humaine devrait suffire 		 Score: 0.4208
La banque ADN  une banque qui assure sur la vie de l'humanité 		 Sans condition car c'est universel 		 Score: 0.4208
Lutter contre l'évasion fiscale et arrêter les cadeaux fiscaux (CICE) etc 		 Détecter les personnes éligibles au Revenu universel d'activité afin de les informer de leur droit 		 Score: 0.4208
Autofinancement 		 Assurer la continuité des droits et interdire les suspensions abusives de versement des allocations 		 Score: 0.4208
Droits et devoir 		 Une répartition équitable, sans contre-sens décourageants 		 Score: 0.4208
Une souscription permettant de d'utiliser les bénéfices générés pour co-financer le RU (ou RUA, si vous y tenez...)? 		 Comment redistribuer de façon solidaire 		 Score: 0.4208
Prendre en compte les handicaps non reconnus. 		 Eviter les doublons 		 Score: 0.4208
Traitement individuel ou conjoint 		 La dignité par le travail 		 Score: 0.4208
La dignité par le travail 		 Un Revenu Universel dActivité pour compenser un manque de revenu 		 Score: 0.4208
les personnes seules  handicapes 		 Une instance unique pour gérer les revenus d'un foyer 		 Score: 0.4208
financement RSA 		 dégradation des aides sociales 		 Score: 0.4208
Misère, Pauvreté, problèmes de santé, handicaps, précarité ... 		 CAISSE DES REVENUS 		 Score: 0.4208
Récompenser la vertu 		 Droits ok, mais devoirs aussi 		 Score: 0.4207
Un versement automatisé 		 Rente de redistribution sociale 		 Score: 0.4207
Foyer de plus de 3 enfants inéligibles 		 contrer partie 		 Score: 0.4207
Simplifications 		 Un système à points 		 Score: 0.4207
En supprimant le CICE. 		 CONDITIONS doit s'apparenter à  UN SENTIMENT DE LIBRE CHOIX ! 		 Score: 0.4207
Un financement Etat et non par les collectivité locales 		 Faire les modalités de demande du rua pendant le service national universel 		 Score: 0.4207
Sans Conditions 		 ressources pour tous 		 Score: 0.4207
Flat tax 		 Les prérequis facilitant la mise en oeuvre du revenu universel 		 Score: 0.4207
Arrêtez de harceler les plus faibles 		 La dignité par le travail 		 Score: 0.4207
Prévisions du RUA à long terme 		 Un système à points 		 Score: 0.4207
Ne rien prendre en compte 		 Passer d'un RUA à un Revenu Universel 		 Score: 0.4207
atteinte aux droit des familles des personnes handicapé 		 Pour un nouveau système économique basé sur le droit à l'existence, et non sur la nécessité d'avoir un emploi 		 Score: 0.4207
Équité 		 Conditions de ressources 		 Score: 0.4207
RUA pour l'autonomie des jeunes 		 Augmenter les minimas sociaux 		 Score: 0.4207
que le Revenu universel soit imposable 		 Tout prendre en compte 		 Score: 0.4207
Ne pas récupérer le RUA sur succession, même si l'ASPA y est intégrée 		 Fin du droit automatique sans contrepartie 		 Score: 0.4207
stop  pas touche  a mon  aah 		 activité en contrepartie du rua 		 Score: 0.4207
conditions 		 Récupérable Sur la sucession 		 Score: 0.4207
En traquant les fraudes et les gaspillages 		 Les revenus du foyer 		 Score: 0.4207
Et pourquoi pas deux versions du RUA ? un RU et un RUA 		 Inquiétudes pour le RUA 		 Score: 0.4207
Pourquoi les employeurs continuent-ils à reçevoir des aides avec l'argent de nos impôts sans contreparties? c'est du VOL! 		 Taxer les transactions financières 		 Score: 0.4206
conditions 		 Un filet de sécurité 		 Score: 0.4206
C'estun revenu donc c'est imposable 		 Lutter contre l'évasion fiscale et arrêter les cadeaux fiscaux (CICE) etc 		 Score: 0.4206
Donner une partie de l'aide en nature 		 contre 		 Score: 0.4206
Le RUA est indexé sur le seuil de pauvreté municipale/intercommunal et l'inflation 		 Inquiétudes pour le RUA 		 Score: 0.4206
que le Revenu universel soit imposable 		 Universal Credit au Royaume Uni 		 Score: 0.4206
La dignité par le travail 		 Prendre en compte les revenus mais aussi le patrimoine 		 Score: 0.4206
Plafonner, diminuer ou supprimer les allocations familiales au dela de 3 ou 4 enfants. 		 Comment redistribuer de façon solidaire 		 Score: 0.4206
C'estun revenu donc c'est imposable 		 un minimum décent pour les demandeurs d'emploi et retraités 		 Score: 0.4206
Foyer de plus de 3 enfants inéligibles 		 Attention à prendre en compte toutes les situations 		 Score: 0.4206
Arrêtez de harceler les plus faibles 		 non 		 Score: 0.4206
Les propriétaires de leur logement ont des emprunts à charge 		 Dépenses 		 Score: 0.4206
Ne pas considérer comme ressources les petites économies 		 CONDITIONS doit s'apparenter à  UN SENTIMENT DE LIBRE CHOIX ! 		 Score: 0.4206
Pas de conditions de ressources si ce doit être universel. 		 Le RUA pour tous sans distinction de revenu des que l'on a  18 ans 		 Score: 0.4205
pourquoi est ce honteux ou offensant de demander une contrepartie en échange d'un RUA ??? 		 Exclusion définitive du rua 		 Score: 0.4205
Un revenu minimum de 18 à 62 ans 		 Penser aussi aux économies à réaliser pour aider vraiment ceux qui en ont besoin 		 Score: 0.4205
Un versement automatisé 		 Les revenus du foyer 		 Score: 0.4205
Plafonner, diminuer ou supprimer les allocations familiales au dela de 3 ou 4 enfants. 		 Eviter la pauvreté et l'inflation. 		 Score: 0.4205
UNIVERSALITE 		 Justificatif 		 Score: 0.4205
Taxe technologique (robot) 		 Les prérequis facilitant la mise en oeuvre du revenu universel 		 Score: 0.4205
Prendre en compte le fait d'avoir des enfants à charge 		 Revenu minimum pour toutes et  tous 		 Score: 0.4205
REVENU UNIVERSEL DACTIVITÉ (bonne idée ou usine à gaz ?) 		 Eviter les effets de seuil 		 Score: 0.4205
les personnes seules  handicapes 		 Contrôle des droits 		 Score: 0.4205
En supprimant le CICE. 		 Réinsertion 		 Score: 0.4205
pour les étudiants nouvellement diplômés 		 financement 		 Score: 0.4205
Plus de controle 		 Droits ok, mais devoirs aussi 		 Score: 0.4205
Revoir régulièrement la situation de la personne 		 individualiser les aides 		 Score: 0.4204
En mesure d'accompagnement, permettre à chacun de convertir en en  son compte personnel formation 		 Prendre en compte tous les biens et revenus (individuels ou foyers selon évaluation) et toutes les charges et obligations 		 Score: 0.4204
Pourquoi pas des chèques solidarité ? 		 Revenu universel 		 Score: 0.4204
Avec plus de moyens financiers car il aura des perdants 		 revenu dactivité universel sauf apl 		 Score: 0.4204
Les gains de la lutte contre la fraude fiscale 		 "Prévoir une campagne de sensibilisation,auprès du grand public sur le ""statut"" de précaire" 		 Score: 0.4204
Montant 		 Justificatif 		 Score: 0.4204
Arrêtez de harceler les plus faibles 		 Recentrer le soutien social sur les seuls ressortissants nationaux 		 Score: 0.4204
que le Revenu universel soit imposable 		 non 		 Score: 0.4204
Et pourquoi pas deux versions du RUA ? un RU et un RUA 		 Faire les modalités de demande du rua pendant le service national universel 		 Score: 0.4204
Rétablir de l'ISF 		 CONTRE LE FAIT DE FONDRE LASS ET RSA DANS LE FUTUR RUA 		 Score: 0.4204
Prendre en compte uniquement  la situation personnelle du demandeur 		 Composition familiale, revenus du travail, loyer dû : Le RUA serait calculer en fonction de plusieurs critères 		 Score: 0.4204
Le RU doit remplacer l'ensemble des prestations sociales et donc peut bénéficier de la réorientation des crédits existants 		 conditions pour le revenu universel d'activité 		 Score: 0.4204
Sortir de la règle des 5/95, soit 5% de la population qui vit grassement 		 Revenu minimum pour toutes et  tous 		 Score: 0.4204
Enfant à charge 		 Donner du temps à la société 		 Score: 0.4204
La politique familiale ne mène qu'à la décadence 		 Composition familiale, revenus du travail, loyer dû : Le RUA serait calculer en fonction de plusieurs critères 		 Score: 0.4204
une augmentation de 0,5 % de TVA pourrait financer cet effort de solidarité. 		 proposition de financement 		 Score: 0.4203
REVENU UNIVERSEL DACTIVITÉ (bonne idée ou usine à gaz ?) 		 Revenu minimum pour toutes et  tous 		 Score: 0.4203
prendre en compte l'argent figurant sur les comptes bancaires 		 financement R.U.A 		 Score: 0.4203
solidarité nationale + taxe sur les transaction financiere des banque d'affaire 		 Faire un emprunt la première année puis largent reviendra automatiquement dans les caisses de létat les années suivantes puisque réinjecté dans léconomie à travers les dépenses quotidiennes des français (TVA, taxes sur le carburants, impôts, ...etc) 		 Score: 0.4203
Impôt progressif sur les successions 		 Augmenter les minimas sociaux 		 Score: 0.4203
En mesure d'accompagnement, permettre à chacun de convertir en en  son compte personnel formation 		 Prendre en compte les revenus mais aussi le patrimoine 		 Score: 0.4203
Droits et devoir 		 Inconditionnel à chaque citoyen français 		 Score: 0.4203
Il doit tout prendre en compte 		 Fusionner entre les différentes strates de la collectivité. 		 Score: 0.4203
Expérimenter sur 3 régions et diffuser les résultats 		 RU 		 Score: 0.4203
Impôt progressif sur les successions 		 Solidarité nationela qui inclue les revenus du capital 		 Score: 0.4203
A LONG TERME... 		 Revenu universel même sans activité 		 Score: 0.4203
